lcsc,Assembly Type,Assembly Type Batch,Assembly Process,Min Order Qty,Attrition Qty,Special Component Fee,Component Library Type,Describe
23193,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 100mW 510Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS
23196,smtWeld,smtWeld,SMT,20,10,0.0,base,
23197,smtWeld,smtWeld,SMT,20,10,0.0,base,
23203,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23204,smtWeld,smtWeld,SMT,20,10,0.0,base,
23206,smtWeld,smtWeld,SMT,20,10,0.0,base,
23212,smtWeld,smtWeld,SMT,20,10,0.0,base,
23220,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23221,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23228,smtWeld,smtWeld,SMT,20,10,0.0,base,
23231,smtWeld,smtWeld,SMT,20,10,0.0,base,
23234,smtWeld,smtWeld,SMT,20,10,0.0,base,
23240,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23241,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23242,smtWeld,smtWeld,SMT,20,10,0.0,base,
23253,smtWeld,smtWeld,SMT,20,10,0.0,base,
23254,smtWeld,smtWeld,SMT,20,10,0.0,base,
23255,smtWeld,smtWeld,SMT,20,12,0.0,expand,
23260,smtWeld,smtWeld,SMT,20,10,0.0,base,
23265,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23345,smtWeld,smtWeld,SMT,20,10,0.0,base,
23350,smtWeld,smtWeld,SMT,20,10,0.0,expand,
23352,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 100mW 24kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS
23630,smtWeld,smtWeld,SMT,20,10,0.0,base,
23733,smtWeld,smtWeld,SMT,20,10,0.0,base,
23922,smtWeld,smtWeld,SMT,1,0,0.0,expand,
24112,smtWeld,smtWeld,SMT,1,0,0.0,expand,
24278,smtWeld,smtWeld,SMT,5,4,0.0,expand,
24497,smtWeld,smtWeld,SMT,15,8,0.0,base,
25076,smtWeld,smtWeld,SMT,20,10,0.0,base,
25077,smtWeld,smtWeld,SMT,20,10,0.0,base,
25079,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 120Ω 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS
25082,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25086,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25087,smtWeld,smtWeld,SMT,20,10,0.0,base,
25091,smtWeld,smtWeld,SMT,20,10,0.0,base,
25092,smtWeld,smtWeld,SMT,20,10,0.0,base,
25102,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25104,smtWeld,smtWeld,SMT,20,10,0.0,base,
25105,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 33Ω 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS
25117,smtWeld,smtWeld,SMT,20,10,0.0,base,
25118,smtWeld,smtWeld,SMT,20,12,0.0,expand,
25120,smtWeld,smtWeld,SMT,20,10,0.0,base,
25123,smtWeld,smtWeld,SMT,20,12,0.0,base,
25125,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25130,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25133,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25190,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25194,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25196,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25197,smtWeld,smtWeld,SMT,20,10,0.0,base,
25270,smtWeld,smtWeld,SMT,20,10,0.0,expand,-55℃~+155℃ 125mW 150V 180Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS
25271,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 125mW 150V 1Ω Thick Film Resistor ±1% ±200ppm/℃ 0805 Chip Resistor - Surface Mount ROHS
25334,smtWeld,smtWeld,SMT,15,10,0.0,base,
25510,smtWeld,smtWeld,SMT,1,2,0.0,expand,
25725,smtWeld,smtWeld,SMT,20,10,0.0,expand,"10kΩ 4 62.5mW 8 ±200ppm/℃ ±5% 0402x4 Resistor Networks, Arrays ROHS"
25741,smtWeld,smtWeld,SMT,20,10,0.0,base,
25744,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 10kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS
25750,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25752,smtWeld,smtWeld,SMT,20,10,0.0,base,
25755,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25756,smtWeld,smtWeld,SMT,20,10,0.0,base,
25762,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25764,smtWeld,smtWeld,SMT,20,10,0.0,base,
25765,smtWeld,smtWeld,SMT,20,10,0.0,base,
25767,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25768,smtWeld,smtWeld,SMT,20,10,0.0,base,
25769,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25771,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25774,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25778,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25779,smtWeld,smtWeld,SMT,20,10,0.0,base,
25783,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25790,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25792,smtWeld,smtWeld,SMT,20,10,0.0,base,
25794,smtWeld,smtWeld,SMT,20,10,0.0,base,
25796,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25798,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25803,smtWeld,smtWeld,SMT,20,10,0.0,base,
25804,smtWeld,smtWeld,SMT,20,10,0.0,base,
25805,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25808,smtWeld,smtWeld,SMT,20,10,0.0,base,
25810,smtWeld,smtWeld,SMT,20,10,0.0,base,
25811,smtWeld,smtWeld,SMT,20,10,0.0,base,
25819,smtWeld,smtWeld,SMT,20,10,0.0,base,
25822,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25826,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25862,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25867,smtWeld,smtWeld,SMT,20,10,0.0,base,
25879,smtWeld,smtWeld,SMT,20,10,0.0,base,
25882,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25890,smtWeld,smtWeld,SMT,20,10,0.0,base,
25897,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25900,smtWeld,smtWeld,SMT,20,10,0.0,base,
25905,smtWeld,smtWeld,SMT,20,10,0.0,base,-55℃~+155℃ 5.1kΩ 50V 62.5mW Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount ROHS
25908,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25917,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25918,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25924,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25950,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25969,smtWeld,smtWeld,SMT,20,10,0.0,expand,
25981,smtWeld,smtWeld,SMT,20,10,0.0,base,
26010,smtWeld,smtWeld,SMT,20,10,0.0,base,
26082,smtWeld,smtWeld,SMT,20,10,0.0,expand,
26083,smtWeld,smtWeld,SMT,20,10,0.0,base,
26108,smtWeld,smtWeld,SMT,20,10,0.0,expand,
26112,smtWeld,smtWeld,SMT,20,10,0.0,expand,-55℃~+155℃ 125mW 150V 2MΩ Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount ROHS
26113,smtWeld,smtWeld,SMT,20,10,0.0,expand,
26404,smtWeld,smtWeld,SMT,20,10,0.0,expand,
26860,smtWeld,smtWeld,SMT,1,0,0.0,expand,
27143,smtWeld,smtWeld,SMT,20,12,0.0,expand,
27147,smtWeld,smtWeld,SMT,20,10,0.0,expand,
27592,smtWeld,smtWeld,SMT,20,10,0.0,expand,-55℃~+155℃ 100mW 68Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount ROHS
27834,smtWeld,smtWeld,SMT,20,10,0.0,base,
28233,smtWeld,smtWeld,SMT,20,10,0.0,base,
28260,smtWeld,smtWeld,SMT,5,4,0.0,base,
28262,smtWeld,smtWeld,SMT,20,10,0.0,expand,
28323,smtWeld,smtWeld,SMT,20,10,0.0,base,
28636,smtWeld,smtWeld,SMT,20,10,0.0,base,
29718,smtWeld,smtWeld,SMT,1,2,0.0,base,
29823,smtWeld,smtWeld,SMT,5,8,0.0,base,
29981,smtWeld,smtWeld,SMT,5,4,0.0,expand,
30274,smtWeld,smtWeld,SMT,20,10,0.0,expand,
31658,smtWeld,smtWeld,SMT,20,10,0.0,expand,50V 68nF X7R ±10% 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
31850,smtWeld,smtWeld,SMT,20,10,0.0,base,
32078,smtWeld,smtWeld,SMT,1,0,0.0,expand,
32346,smtWeld,smtWeld,SMT,5,0,0.0,base,
32375,smtWeld,smtWeld,SMT,20,8,0.0,expand,1.1Ω 16MHz 22uH 30@1MHz 5mA Multilayer inductor ±10% 0805 Inductors (SMD) ROHS
32565,smtWeld,smtWeld,SMT,5,2,0.0,expand,"-55℃~+110℃ 1.2V 100mV@10mA,1mA 130% 260% 3.75kV 3us 50mA 50mA 5us 6V 80V DC Phototransistor SSOP-4-1.27mm Transistor, Photovoltaic Output Optoisolators ROHS"
32574,smtWeld,smtWeld,SMT,5,2,0.0,expand,-40℃~+85℃ 1 4.2V 450mA 45uA 4V~9V Charging IC Lithium Battery Not supported Not supported SOT-23-5 Battery Management ROHS
32677,smtWeld,smtWeld,SMT,5,0,0.0,base,
32949,smtWeld,smtWeld,SMT,20,10,0.0,base,10pF 50V C0G ±5% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
34465,smtWeld,smtWeld,SMT,1,0,0.0,expand,
34499,smtWeld,smtWeld,SMT,20,8,0.0,base,
35216,smtWeld,smtWeld,SMT,5,4,0.0,expand,
35722,smtWeld,smtWeld,SMT,2,0,0.0,expand,
36871,smtWeld,smtWeld,SMT,20,10,0.0,expand,
37474,smtWeld,smtWeld,SMT,20,10,0.0,expand,
37704,smtWeld,smtWeld,SMT,10,5,0.0,expand,
38523,smtWeld,smtWeld,SMT,20,10,0.0,base,
39148,smtWeld,smtWeld,SMT,20,10,0.0,expand,
45783,smtWeld,smtWeld,SMT,2,0,0.0,base,
46219,smtWeld,smtWeld,SMT,20,10,0.0,expand,
46653,smtWeld,smtWeld,SMT,20,10,0.0,base,
47339,smtWeld,smtWeld,SMT,20,12,0.0,expand,
49678,smtWeld,smtWeld,SMT,20,10,0.0,base,
50254,smtWeld,smtWeld,SMT,5,8,0.0,base,2.2uF 50V X7R ±10% 1206 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
51721,smtWeld,smtWeld,SMT,20,10,0.0,expand,
52717,smtWeld,smtWeld,SMT,1,0,0.0,expand,
52923,smtWeld,smtWeld,SMT,20,10,0.0,base,
53134,smtWeld,smtWeld,SMT,20,10,0.0,base,
53987,smtWeld,smtWeld,SMT,20,10,0.0,base,
57112,smtWeld,smtWeld,SMT,20,10,0.0,base,10nF 50V X7R ±10% 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
58069,smtWeld,smtWeld,SMT,2,0,0.0,base,
59461,smtWeld,smtWeld,SMT,20,10,0.0,base,
61063,smtWeld,smtWeld,SMT,1,0,0.0,base,-40℃~+85℃ 1 150kHz 2A 2mA 4.5V~40V 5V Buck Buck Built-in Fixed No SOIC-8 DC-DC Converters ROHS
64885,smtWeld,smtWeld,SMT,15,10,0.0,expand,-55℃~+125℃ 1.5A 1mA@40V 25A 40V 600mV@1A Standalone SOD-123 Schottky Diodes ROHS
64886,smtWeld,smtWeld,SMT,20,8,0.0,expand,
64898,smtWeld,smtWeld,SMT,20,10,0.0,base,
68035,smtWeld,smtWeld,SMT,5,4,0.0,expand,
68978,smtWeld,smtWeld,SMT,10,5,0.0,base,
71035,smtWeld,smtWeld,SMT,1,0,0.0,base,
71136,smtWeld,smtWeld,SMT,5,4,0.0,base,
72038,smtWeld,smtWeld,SMT,20,8,0.0,expand,
72043,smtWeld,smtWeld,SMT,20,6,0.0,expand,
74192,smtWeld,smtWeld,SMT,1,0,0.0,expand,-40℃~+85℃ 1 1.23V~37V 127kHz~173kHz 2A 2mA 4.5V~40V Adjustable Buck Buck Built-in No SOIC-8 DC-DC Converters ROHS
75501,smtWeld,smtWeld,SMT,5,2,0.0,expand,
75510,smtWeld,smtWeld,SMT,2,0,0.0,expand,
76590,smtWeld,smtWeld,SMT,20,10,0.0,expand,2.7pF 25V C0G 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
78395,smtWeld,smtWeld,SMT,5,2,0.0,base,10.5V 1uA 5.8V 58.1A 6.45V 600W Bidirectional TVS SMB(DO-214AA) ESD and Surge Protection (TVS/ESD) ROHS
79988,smtWeld,smtWeld,SMT,1,0,0.0,expand,
81598,smtWeld,smtWeld,SMT,15,10,0.0,base,
84256,smtWeld,smtWeld,SMT,20,10,0.0,base,
85364,smtWeld,smtWeld,SMT,5,0,0.0,expand,
95872,smtWeld,smtWeld,SMT,5,10,0.0,base,
96123,smtWeld,smtWeld,SMT,5,4,0.0,base,
96446,smtWeld,smtWeld,SMT,20,8,0.0,base,10uF 25V X5R ±20% 0603 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
97521,smtWeld,smtWeld,SMT,1,0,0.0,base,
101470,smtWeld,smtWeld,SMT,20,6,0.0,expand,
102076,smtWeld,smtWeld,SMT,15,4,0.0,expand,-55℃~+125℃ 1.2MΩ 200V 250mW Thick Film Resistor ±1% ±100ppm/℃ 1206 Chip Resistor - Surface Mount ROHS
105432,smtWeld,smtWeld,SMT,10,5,0.0,base,
106900,smtWeld,smtWeld,SMT,2,0,0.0,expand,
107045,smtWeld,smtWeld,SMT,20,10,0.0,expand,
107110,smtWeld,smtWeld,SMT,20,12,0.0,expand,15pF 50V NP0 ±5% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
107114,smtWeld,smtWeld,SMT,20,10,0.0,expand,
107115,smtWeld,smtWeld,SMT,20,12,0.0,expand,
107145,smtWeld,smtWeld,SMT,20,10,0.0,base,
110020,smtWeld,smtWeld,SMT,1,0,0.0,expand,
112574,smtWeld,smtWeld,SMT,5,0,0.0,expand,
115764,smtWeld,smtWeld,SMT,1,0,0.0,expand,
115962,smtWeld,smtWeld,SMT,5,0,0.0,base,
131821,smtWeld,smtWeld,SMT,20,6,0.0,expand,
142300,smtWeld,smtWeld,SMT,5,0,0.0,expand,
149504,smtWeld,smtWeld,SMT,20,10,0.0,base,
154598,smtWeld,smtWeld,SMT,1,0,0.0,expand,
156307,manualWeld,manualWeld,THT,5,0,0.0,expand,
177045,smtWeld,smtWeld,SMT,5,0,0.0,expand,-55℃~+150℃ 1 PNP 1.5A 100nA 180 180MHz 330mV 40V 7V 806mW PNP SOT-23 Bipolar (BJT) ROHS
177086,manualWeld,manualWeld,THT,5,0,0.0,expand,
179353,smtWeld,smtWeld,SMT,2,0,0.0,expand,
179439,smtWeld,smtWeld,SMT,5,0,0.0,expand,
179593,smtWeld,smtWeld,SMT,5,2,0.0,expand,
210465,manualWeld,manualWeld,THT,2,1,0.0,expand,
191023,smtWeld,smtWeld,SMT,20,10,0.0,base,
220787,smtWeld,smtWeld,SMT,1,0,0.0,expand,-40℃~+85℃ 1.8V~5.5V 10bit 12MHz 16KB 18 1KB 256Byte 8 Bit AVR Built-in FLASH SOIC-20-300mil Microcontrollers (MCU/MPU/SOC) ROHS
231048,smtWeld,smtWeld,SMT,5,2,0.0,expand,
233584,smtWeld,smtWeld,SMT,1,0,0.0,expand,
241823,smtWeld,smtWeld,SMT,1,0,0.0,expand,
255741,smtWeld,smtWeld,SMT,1,0,0.0,expand,
296127,smtWeld,smtWeld,SMT,10,4,0.0,expand,
307331,smtWeld,smtWeld,SMT,20,10,0.0,base,100nF 50V X7R ±10% 0402 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
318884,smtWeld,smtWeld,SMT,5,5,0.0,base,
321194,smtWeld,smtWeld,SMT,20,10,0.0,expand,
322169,smtWeld,smtWeld,SMT,20,6,0.0,expand,-55℃~+155℃ 100mW 4.12Ω 50V Thick Film Resistor ±1% ±250ppm/℃ 0603 Chip Resistor - Surface Mount ROHS
341511,smtWeld,smtWeld,SMT,20,10,0.0,expand,
358681,smtWeld,smtWeld,SMT,1,0,0.0,expand,
360353,manualWeld,manualWeld,THT,2,0,0.0,expand,33pF 3kV 6mm 6mm 7.5mm SL ±5% 插件 Through Hole Ceramic Capacitors ROHS
364310,smtWeld,smtWeld,SMT,10,5,0.0,expand,
364312,smtWeld,smtWeld,SMT,10,5,0.0,expand,
377773,smtWeld,smtWeld,SMT,20,8,0.0,base,
380359,smtWeld,smtWeld,SMT,5,4,0.0,expand,
408396,smtWeld,smtWeld,SMT,10,5,0.0,expand,
412437,smtWeld,smtWeld,SMT,5,10,0.0,base,
427383,smtWeld,smtWeld,SMT,5,5,0.0,expand,
427390,smtWeld,smtWeld,SMT,10,5,0.0,expand,
427391,smtWeld,smtWeld,SMT,10,5,0.0,expand,
431710,smtWeld,smtWeld,SMT,10,5,0.0,expand,
437156,smtWeld,smtWeld,SMT,20,6,0.0,expand,
437564,smtWeld,smtWeld,SMT,5,2,0.0,expand,
440198,smtWeld,smtWeld,SMT,5,0,0.0,base,10uF 50V X5R ±10% 0805 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
459293,smtWeld,smtWeld,SMT,1,0,0.0,expand,
460639,smtWeld,smtWeld,SMT,2,0,0.0,expand,
461091,smtWeld,smtWeld,SMT,5,0,0.0,expand,
463680,smtWeld,smtWeld,SMT,2,0,0.0,expand,
471601,smtWeld,smtWeld,SMT,1,0,0.0,expand,-40℃~+125℃ 0 150Kbps 150kV/us 3000 3V~5.5V 3V~5.5V 3us 4 Fail-safe output、Multi-voltage domain interface High Level SOIC-16-N Digital Isolators ROHS
474422,smtWeld,smtWeld,SMT,20,10,0.0,expand,
476385,smtWeld,smtWeld,SMT,5,0,0.0,expand,
484513,manualWeld,manualWeld,THT,2,2,0.0,expand,-55℃~+150℃ 1 N-channel 1.2A 11.5Ω@10V 150pF 1W 4V 4pF 600V 6nC@10V TO-92 MOSFETs ROHS
485694,smtWeld,smtWeld,SMT,1,0,0.0,expand,
489243,smtWeld,smtWeld,SMT,5,0,0.0,expand,
497914,smtWeld,smtWeld,SMT,2,0,0.0,expand,
504132,smtWeld,smtWeld,SMT,1,0,0.0,expand,
507849,smtWeld,smtWeld,SMT,5,0,0.0,expand,
518889,manualWeld,manualWeld,THT,2,0,0.0,expand,
524645,smtWeld,smtWeld,SMT,5,2,0.0,expand,100mΩ 10nH 600mA Unshielded Inductor ±5% 0805 Power Inductors ROHS
525743,manualWeld,manualWeld,THT,2,0,0.0,expand,
528626,smtWeld,smtWeld,SMT,1,0,0.0,expand,-40℃~+85℃ 1.4uA 2.2V~32V 2~7 Lithium Battery Protection IC、Balancing IC SMBus Support VQFN-32(4x4) Battery Management ROHS
576393,smtWeld,smtWeld,SMT,5,2,0.0,expand,
577364,smtWeld,smtWeld,SMT,20,8,0.0,expand,
600856,smtWeld,smtWeld,SMT,1,0,0.0,expand,
636034,smtWeld,smtWeld,SMT,1,0,0.0,expand,
636300,smtWeld,smtWeld,SMT,1,0,0.0,expand,
636421,smtWeld,smtWeld,SMT,1,0,0.0,expand,
637214,smtWeld,smtWeld,SMT,1,0,0.0,expand,
707255,manualWeld,manualWeld,THT,2,0,0.0,expand,
719499,smtWeld,smtWeld,SMT,1,0,0.0,expand,
780826,smtWeld,smtWeld,SMT,5,0,0.0,expand,-55℃~+150℃ 1.4W 10.5nC@4.5V 119pF 12V 1V 2 N-Channel 5.6A 65mΩ@1.5V 914pF UDFN2020-6 MOSFETs ROHS
780899,manualWeld,manualWeld,THT,5,0,0.0,expand,
840162,manualWeld,manualWeld,THT,5,5,0.0,expand,
880331,smtWeld,smtWeld,SMT,1,0,0.0,expand,
880350,smtWeld,smtWeld,SMT,1,0,0.0,expand,HTSSOP-16 AC-DC Controllers and Regulators ROHS
907741,smtWeld,smtWeld,SMT,20,10,0.0,expand,100nF 6.3V ±10% 0201 Multilayer Ceramic Capacitors MLCC - SMD/SMT ROHS
913748,smtWeld,smtWeld,SMT,5,5,0.0,expand,
913768,smtWeld,smtWeld,SMT,20,8,0.0,expand,
965926,smtWeld,smtWeld,SMT,5,2,0.0,expand,-55℃~+155℃ 2W 470Ω 500V Thick Film Resistor ±100ppm/℃ ±5% 2512 Chip Resistor - Surface Mount ROHS
1322360,smtWeld,smtWeld,SMT,20,12,0.0,base,
1323289,smtWeld,smtWeld,SMT,5,4,0.0,expand,-65℃~+150℃ 1 100nA 12V 17V 4A@8/20us 68W@8/20us 8.5pF 8V IEC 61000-4-2 TVS X3-DFN0603-2 ESD and Surge Protection (TVS/ESD) ROHS
1884530,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2688588,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2691401,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2758765,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2760575,smtWeld,smtWeld,SMT,10,4,0.0,expand,
2761708,manualWeld,manualWeld,THT,2,0,0.0,expand,
2761725,manualWeld,manualWeld,THT,2,2,0.0,expand,
2775047,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2798204,manualWeld,manualWeld,THT,1,0,0.0,expand,
2803550,manualWeld,manualWeld,THT,2,1,0.0,expand,
2826895,manualWeld,manualWeld,THT,1,0,0.0,expand,
2827354,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2827387,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2827415,smtWeld,smtWeld,SMT,2,0,0.0,expand,"220uH 700mA 779mΩ 850mA ±20% SMD,8x8mm Power Inductors ROHS"
2827458,manualWeld,manualWeld,THT,2,0,0.0,expand,
2828435,smtWeld,smtWeld,SMT,10,4,0.0,expand,1.25V@150mA 150mA 2 Pair Series Connection 2.5uA@75V 200mW 2A 4ns 75V SOT-363 Switching Diodes ROHS
2828756,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2828769,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2829399,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2829400,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2829996,manualWeld,manualWeld,THT,2,0,0.0,expand,
2830529,smtWeld,smtWeld,SMT,5,0,0.0,expand,-40℃~+110℃ 120° 2.8cd 20mA 3.05V Blue SMD3528-2P LED Indication - Discrete ROHS
2831458,smtWeld,smtWeld,SMT,5,0,0.0,expand,
2833277,manualWeld,manualWeld,THT,5,5,0.0,expand,
2837894,manualWeld,manualWeld,THT,2,0,0.0,expand,
2838983,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2839965,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2841137,manualWeld,manualWeld,THT,2,0,0.0,expand,
2841497,manualWeld,manualWeld,THT,2,0,0.0,expand,"-40℃~+105℃ 120uF 18mm 3000hrs@105℃ 36mm 450V ±20% 插件,D18xL36mm Aluminum Electrolytic Capacitors - Leaded ROHS"
2841501,manualWeld,manualWeld,THT,2,0,0.0,expand,
2842272,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2842780,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2843315,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2843464,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2843728,manualWeld,manualWeld,THT,2,0,0.0,expand,-65℃~+150℃ 1 Pair Common Cathode 100uA@45V 150A 20A 45V 840mV@20A TO-220 Schottky Diodes ROHS
2844308,smtWeld,smtWeld,SMT,5,5,0.0,expand,
2844384,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2844914,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2844915,manualWeld,manualWeld,THT,5,5,0.0,expand,
2844916,manualWeld,manualWeld,THT,5,5,0.0,expand,
2845202,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2847017,smtWeld,smtWeld,SMT,10,4,0.0,expand,
2847087,manualWeld,manualWeld,THT,5,5,0.0,expand,
2847095,smtWeld,smtWeld,SMT,20,10,0.0,expand,
2847100,manualWeld,manualWeld,THT,5,5,0.0,expand,
2847592,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2848658,manualWeld,manualWeld,THT,2,0,0.0,expand,
2848660,manualWeld,manualWeld,THT,2,0,0.0,expand,
2848678,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2849465,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2857161,smtWeld,smtWeld,SMT,1,0,0.0,expand,
2857871,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2857994,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2858862,smtWeld,smtWeld,SMT,1,0,0.0,expand,"100A 2.2uH 2.5mΩ 30A ±20% SMD,28x27mm Power Inductors ROHS"
2859537,manualWeld,manualWeld,THT,1,0,0.0,expand,-55℃~+150℃ 1 Pair Common Cathode 10uA@200V 200V 30A 35ns 950mV@15A TO-247AD Fast Recovery / High Efficiency Diodes ROHS
2874045,manualWeld,manualWeld,THT,5,0,0.0,expand,
2874047,manualWeld,manualWeld,THT,5,0,0.0,expand,
2875244,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2875374,manualWeld,manualWeld,THT,2,0,0.0,expand,
2875376,manualWeld,manualWeld,THT,2,0,0.0,expand,
2875379,manualWeld,manualWeld,THT,2,0,0.0,expand,
2875380,manualWeld,manualWeld,THT,2,0,0.0,expand,"-40℃~+125℃ 1nF Y2 ±20% 插件,P=7.5mm Safety Capacitors ROHS"
2875615,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2875675,smtWeld,smtWeld,SMT,2,0,0.0,expand,
2880035,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2885075,manualWeld,manualWeld,THT,2,0,0.0,expand,
2886026,smtWeld,smtWeld,SMT,5,4,0.0,expand,
2886301,manualWeld,manualWeld,THT,5,5,0.0,expand,
2886720,manualWeld,manualWeld,THT,2,1,0.0,expand,
2887192,manualWeld,manualWeld,THT,2,0,0.0,expand,
2887205,manualWeld,manualWeld,THT,2,0,0.0,expand,
2891286,manualWeld,manualWeld,THT,2,0,0.0,expand,
2891308,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2891786,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2891869,manualWeld,manualWeld,THT,5,5,0.0,expand,
2892573,smtWeld,smtWeld,SMT,20,6,0.0,expand,
2892662,smtWeld,smtWeld,SMT,5,2,0.0,expand,
2892323,smtWeld,smtWeld,SMT,15,4,0.0,expand,
2893246,manualWeld,manualWeld,THT,2,0,0.0,expand,
2895080,manualWeld,manualWeld,THT,2,0,0.0,expand,
2895790,manualWeld,manualWeld,THT,2,0,0.0,expand,
2895820,manualWeld,manualWeld,THT,2,0,0.0,expand,"-55℃~+105℃ 1000uF 10mm 12mm 16V 2000hrs 5mm ±20% 插件,D10xL12mm Polymer Aluminum Capacitors ROHS"
2896029,manualWeld,manualWeld,THT,2,2,0.0,expand,
